"Course ","Course Code","Section Fee Type","Course Amount ($)","Course Start Date"
"Organizational Behaviour","ADMN-220CE","Administration Fee","595.00","04-Jan-2021"
"Organizational Behaviour","ADMN-220CE","Administration Fee","595.00","04-Jan-2021"
"Organizational Behaviour","ADMN-220CE","Administration Fee","595.00","04-Jan-2021"
"Organizational Behaviour","ADMN-220CE","Administration Fee","595.00","04-Jan-2021"
"Organizational Behaviour","ADMN-220CE","Administration Fee","595.00","04-Jan-2021"
"Organizational Behaviour","ADMN-220CE","Administration Fee","595.00","05-Apr-2021"
"Organizational Behaviour","ADMN-220CE","Administration Fee","595.00","05-Apr-2021"
"Organizational Behaviour","ADMN-220CE","Administration Fee","595.00","05-Apr-2021"
"Organizational Behaviour","ADMN-220CE","Administration Fee","595.00","05-Apr-2021"
"Organizational Behaviour","ADMN-220CE","Administration Fee","595.00","03-Sep-2019"
"Organizational Behaviour","ADMN-220CE","Administration Fee","595.00","03-Sep-2019"
"Organizational Behaviour","ADMN-220CE","Administration Fee","595.00","03-Sep-2019"
"Organizational Behaviour","ADMN-220CE","Administration Fee","595.00","03-Sep-2019"
"Organizational Behaviour","ADMN-220CE","Administration Fee","595.00","03-Sep-2019"
"Organizational Behaviour","ADMN-220CE","Administration Fee","595.00","03-Sep-2019"
"Organizational Behaviour","ADMN-220CE","Administration Fee","595.00","03-Sep-2019"
"Organizational Behaviour","ADMN-220CE","Administration Fee","595.00","03-Sep-2019"
"Organizational Behaviour","ADMN-220CE","Administration Fee","595.00","06-Jan-2020"
"Organizational Behaviour","ADMN-220CE","Administration Fee","595.00","06-Jan-2020"
"Organizational Behaviour","ADMN-220CE","Administration Fee","595.00","06-Jan-2020"
"Organizational Behaviour","ADMN-220CE","Administration Fee","595.00","06-Jan-2020"
"Organizational Behaviour","ADMN-220CE","Administration Fee","595.00","06-Jan-2020"
"Organizational Behaviour","ADMN-220CE","Administration Fee","595.00","06-Jan-2020"
"Organizational Behaviour","ADMN-220CE","Administration Fee","595.00","06-Jan-2020"
"Organizational Behaviour","ADMN-220CE","Administration Fee","595.00","06-Jan-2020"
"Organizational Behaviour","ADMN-220CE","Administration Fee","595.00","06-Jan-2020"
"Organizational Behaviour","ADMN-220CE","Administration Fee","595.00","06-Jan-2020"
"Organizational Behaviour","ADMN-220CE","Administration Fee","595.00","06-Jan-2020"
"Organizational Behaviour","ADMN-220CE","Administration Fee","595.00","06-Jan-2020"
"Organizational Behaviour","ADMN-220CE","Administration Fee","595.00","06-Jan-2020"
"Organizational Behaviour","ADMN-220CE","Administration Fee","595.00","06-Jan-2020"
"Organizational Behaviour","ADMN-220CE","Administration Fee","595.00","06-Jan-2020"
"Organizational Behaviour","ADMN-220CE","Administration Fee","595.00","06-Jan-2020"
"Organizational Behaviour","ADMN-220CE","Administration Fee","595.00","06-Jan-2020"
"Organizational Behaviour","ADMN-220CE","Administration Fee","595.00","06-Jan-2020"
"Organizational Behaviour","ADMN-220CE","Administration Fee","595.00","06-Jan-2020"
"Organizational Behaviour","ADMN-220CE","Administration Fee","595.00","06-Jan-2020"
"Organizational Behaviour","ADMN-220CE","Administration Fee","595.00","06-Jan-2020"
"Organizational Behaviour","ADMN-220CE","Administration Fee","595.00","06-Jan-2020"
"Organizational Behaviour","ADMN-220CE","Administration Fee","595.00","06-Apr-2020"
"Organizational Behaviour","ADMN-220CE","Administration Fee","595.00","06-Apr-2020"
"Organizational Behaviour","ADMN-220CE","Administration Fee","595.00","06-Apr-2020"
"Organizational Behaviour","ADMN-220CE","Administration Fee","595.00","06-Apr-2020"
"Organizational Behaviour","ADMN-220CE","Administration Fee","595.00","06-Apr-2020"
"Organizational Behaviour","ADMN-220CE","Administration Fee","595.00","06-Apr-2020"
"Organizational Behaviour","ADMN-220CE","Administration Fee","595.00","06-Apr-2020"
"Organizational Behaviour","ADMN-220CE","Administration Fee","595.00","06-Apr-2020"
"Organizational Behaviour","ADMN-220CE","Administration Fee","595.00","06-Apr-2020"
"Organizational Behaviour","ADMN-220CE","Administration Fee","595.00","06-Apr-2020"
"Organizational Behaviour","ADMN-220CE","Administration Fee","595.00","06-Apr-2020"
"Organizational Behaviour","ADMN-220CE","Administration Fee","595.00","06-Apr-2020"
"Organizational Behaviour","ADMN-220CE","Administration Fee","595.00","06-Apr-2020"
"Organizational Behaviour","ADMN-220CE","Administration Fee","595.00","06-Apr-2020"
"Organizational Behaviour","ADMN-220CE","Administration Fee","595.00","06-Apr-2020"
"Organizational Behaviour","ADMN-220CE","Administration Fee","595.00","06-Apr-2020"
"Organizational Behaviour","ADMN-220CE","Administration Fee","595.00","06-Apr-2020"
"Organizational Behaviour","ADMN-220CE","Administration Fee","595.00","06-Apr-2020"
"Organizational Behaviour","ADMN-220CE","Administration Fee","595.00","06-Apr-2020"
"Organizational Behaviour","ADMN-220CE","Administration Fee","595.00","06-Apr-2020"
"Organizational Behaviour","ADMN-220CE","Administration Fee","595.00","06-Apr-2020"
"Organizational Behaviour","ADMN-220CE","Administration Fee","595.00","06-Apr-2020"
"Organizational Behaviour","ADMN-220CE","Administration Fee","595.00","09-Sep-2019"
"Organizational Behaviour","ADMN-220CE","Administration Fee","595.00","09-Sep-2019"
"Organizational Behaviour","ADMN-220CE","Administration Fee","595.00","09-Sep-2019"
"Organizational Behaviour","ADMN-220CE","Administration Fee","595.00","09-Sep-2019"
"Organizational Behaviour","ADMN-220CE","Administration Fee","595.00","09-Sep-2019"
"Organizational Behaviour","ADMN-220CE","Administration Fee","595.00","09-Sep-2019"
"Organizational Behaviour","ADMN-220CE","Administration Fee","595.00","09-Sep-2019"
"Organizational Behaviour","ADMN-220CE","Administration Fee","595.00","09-Sep-2019"
"Organizational Behaviour","ADMN-220CE","Administration Fee","595.00","20-Apr-2020"
"Organizational Behaviour","ADMN-220CE","Administration Fee","595.00","20-Apr-2020"
"Organizational Behaviour","ADMN-220CE","Administration Fee","595.00","20-Apr-2020"
"Organizational Behaviour","ADMN-220CE","Administration Fee","595.00","20-Apr-2020"
"Organizational Behaviour","ADMN-220CE","Administration Fee","595.00","20-Apr-2020"
"Organizational Behaviour","ADMN-220CE","Administration Fee","595.00","20-Apr-2020"
"Organizational Behaviour","ADMN-220CE","Administration Fee","595.00","20-Apr-2020"
"Organizational Behaviour","ADMN-220CE","Administration Fee","595.00","20-Apr-2020"
"Organizational Behaviour","ADMN-220CE","Administration Fee","595.00","20-Apr-2020"
"Organizational Behaviour","ADMN-220CE","Administration Fee","595.00","20-Apr-2020"
"Organizational Behaviour","ADMN-220CE","Administration Fee","595.00","20-Apr-2020"
"Organizational Behaviour","ADMN-220CE","Administration Fee","595.00","20-Apr-2020"
"Organizational Behaviour","ADMN-220CE","Administration Fee","595.00","20-Apr-2020"
"Organizational Behaviour","ADMN-220CE","Administration Fee","595.00","20-Apr-2020"
"Organizational Behaviour","ADMN-220CE","Administration Fee","595.00","20-Apr-2020"
"Organizational Behaviour","ADMN-220CE","Administration Fee","595.00","20-Apr-2020"
"Organizational Behaviour","ADMN-220CE","Administration Fee","595.00","20-Apr-2020"
"Organizational Behaviour","ADMN-220CE","Administration Fee","595.00","20-Apr-2020"
"Organizational Behaviour","ADMN-220CE","Administration Fee","595.00","20-Apr-2020"
"Organizational Behaviour","ADMN-220CE","Administration Fee","595.00","20-Apr-2020"
"Organizational Behaviour","ADMN-220CE","Administration Fee","595.00","20-Apr-2020"
"Organizational Behaviour","ADMN-220CE","Administration Fee","595.00","20-Apr-2020"
"Organizational Behaviour","ADMN-220CE","Administration Fee","595.00","06-Jan-2020"
"Organizational Behaviour","ADMN-220CE","Administration Fee","595.00","06-Jan-2020"
"Organizational Behaviour","ADMN-220CE","Administration Fee","595.00","06-Jan-2020"
"Organizational Behaviour","ADMN-220CE","Administration Fee","595.00","06-Jan-2020"
"Organizational Behaviour","ADMN-220CE","Administration Fee","595.00","06-Jan-2020"
"Organizational Behaviour","ADMN-220CE","Administration Fee","595.00","09-Sep-2019"
"Organizational Behaviour","ADMN-220CE","Administration Fee","595.00","09-Sep-2019"
"Organizational Behaviour","ADMN-220CE","Administration Fee","595.00","09-Sep-2019"
"Organizational Behaviour","ADMN-220CE","Administration Fee","595.00","09-Sep-2019"
"Organizational Behaviour","ADMN-220CE","Administration Fee","595.00","09-Sep-2019"
"Organizational Behaviour","MGMT-191CE","Administration Fee","685.00","16-Sep-2019"
"Organizational Behaviour","MGMT-191CE","Administration Fee","685.00","16-Sep-2019"
"Organizational Behaviour","MGMT-191CE","Administration Fee","685.00","16-Sep-2019"
"Organizational Behaviour","MGMT-191CE","Administration Fee","685.00","16-Sep-2019"
"Organizational Behaviour","MGMT-191CE","Administration Fee","685.00","16-Sep-2019"
"Organizational Behaviour","MGMT-191CE","Administration Fee","685.00","16-Sep-2019"
"Organizational Behaviour","MGMT-191CE","Administration Fee","685.00","16-Sep-2019"
"Organizational Behaviour","MGMT-191CE","Administration Fee","685.00","13-Jan-2020"
"Organizational Behaviour","MGMT-191CE","Administration Fee","685.00","13-Jan-2020"
"Organizational Behaviour","MGMT-191CE","Administration Fee","685.00","13-Jan-2020"
"Organizational Behaviour","MGMT-191CE","Administration Fee","685.00","13-Jan-2020"
"Organizational Behaviour","MGMT-191CE","Administration Fee","685.00","13-Jan-2020"
"Organizational Behaviour","MGMT-191CE","Administration Fee","685.00","06-Apr-2020"
"Organizational Behaviour","MGMT-191CE","Administration Fee","685.00","06-Apr-2020"
"Organizational Behaviour","MGMT-191CE","Administration Fee","685.00","06-Apr-2020"
"Organizational Behaviour","MGMT-191CE","Administration Fee","685.00","06-Apr-2020"
"Organizational Behaviour","MGMT-191CE","Administration Fee","685.00","06-Apr-2020"
"Organizational Behaviour","MGMT-191CE","Administration Fee","685.00","06-Apr-2020"
"Organizational Behaviour","MGMT-191CE","Administration Fee","685.00","06-Apr-2020"
"Organizational Behaviour","MGMT-191CE","Administration Fee","685.00","18-Nov-2019"
"Organizational Behaviour","MGMT-191CE","Administration Fee","685.00","18-Nov-2019"
"Organizational Behaviour","MGMT-191CE","Administration Fee","685.00","18-Nov-2019"
"Organizational Behaviour","MGMT-191CE","Administration Fee","685.00","18-Nov-2019"
"Organizational Behaviour","MGMT-191CE","Administration Fee","685.00","16-Sep-2019"
"Organizational Behaviour","MGMT-191CE","48097","685.00","13-Jan-2020"
"Organizational Behaviour","MGMT-191CE","48097","685.00","13-Jan-2020"
"Organizational Behaviour","MGMT-191CE","48097","685.00","13-Jan-2020"
"Organizational Behaviour","MGMT-191CE","48097","685.00","13-Jan-2020"
"Organizational Behaviour","MGMT-191CE","48097","685.00","06-Apr-2020"
"Organizational Behaviour","MGMT-191CE","48097","685.00","06-Apr-2020"
"Organizational Behaviour","MGMT-191CE","48097","685.00","06-Apr-2020"
"Organizational Behaviour","MGMT-191CE","48097","685.00","06-Apr-2020"
"Organizational Behaviour","MGMT-191CE","48097","685.00","06-Apr-2020"
"Organizational Behaviour","MGMT-191CE","48097","685.00","06-Apr-2020"
"Organizational Behaviour","MGMT-191CE","48097","685.00","06-Apr-2020"
"Organizational Behaviour","MGMT-191CE","48097","685.00","18-Nov-2019"
"Organizational Behaviour","MGMT-191CE","48097","685.00","18-Nov-2019"
"Organizational Behaviour","MGMT-191CE","48097","685.00","18-Nov-2019"
"Organizational Behaviour","MGMT-191CE","48097","685.00","18-Nov-2019"
"Organizational Behaviour","MGMT-191CE","48097","675.00","10-Sep-2018"
"Organizational Behaviour","MGMT-191CE","48097","675.00","10-Sep-2018"
"Organizational Behaviour","MGMT-191CE","48097","675.00","10-Sep-2018"
"Organizational Behaviour","MGMT-191CE","48097","675.00","10-Sep-2018"
"Organizational Behaviour","MGMT-191CE","48097","675.00","25-Mar-2019"
"Organizational Behaviour","MGMT-191CE","48097","675.00","25-Mar-2019"
"Organizational Behaviour","MGMT-191CE","48097","675.00","25-Mar-2019"
"Organizational Behaviour","MGMT-191CE","48097","675.00","25-Mar-2019"
"Organizational Behaviour","MGMT-191CE","48097","675.00","07-Jan-2019"
"Organizational Behaviour","MGMT-191CE","48097","675.00","07-Jan-2019"
"Organizational Behaviour","MGMT-191CE","48097","675.00","07-Jan-2019"
"Organizational Behaviour","MGMT-191CE","48097","675.00","07-Jan-2019"
"Organizational Behaviour","MGMT-191CE","48097","675.00","09-Oct-2018"
"Organizational Behaviour","MGMT-191CE","48097","675.00","09-Oct-2018"
"Organizational Behaviour","MGMT-191CE","48097","675.00","09-Oct-2018"
"Organizational Behaviour","MGMT-191CE","48097","685.00","08-Sep-2020"
"Organizational Behaviour","MGMT-191CE","48097","685.00","08-Sep-2020"
"Organizational Behaviour","MGMT-191CE","48097","685.00","08-Sep-2020"
"Organizational Behaviour","MGMT-191CE","48097","685.00","08-Sep-2020"
"Organizational Behaviour","MGMT-191CE","48097","685.00","04-Jan-2021"
"Organizational Behaviour","MGMT-191CE","48097","685.00","04-Jan-2021"
"Organizational Behaviour","MGMT-191CE","48097","685.00","04-Jan-2021"
"Organizational Behaviour","MGMT-191CE","48097","685.00","04-Jan-2021"
"Organizational Behaviour","MGMT-191CE","48097","685.00","29-Mar-2021"
"Organizational Behaviour","MGMT-191CE","48097","685.00","29-Mar-2021"
"Organizational Behaviour","MGMT-191CE","48097","685.00","29-Mar-2021"
"Organizational Behaviour","MGMT-191CE","48097","685.00","29-Mar-2021"
"Organizational Behaviour","MGMT-191CE","48097","685.00","16-Sep-2019"
"Organizational Behaviour","MGMT-191CE","48097","685.00","16-Sep-2019"
"Organizational Behaviour","MGMT-191CE","48097","685.00","16-Sep-2019"
"Organizational Behaviour","MGMT-191CE","48097","685.00","16-Sep-2019"
"Organizational Behaviour","MGMT-191CE","48097","685.00","16-Sep-2019"
"Organizational Behaviour","MGMT-191CE","48097","685.00","16-Sep-2019"
"Organizational Behaviour","MGMT-191CE","48097","685.00","16-Sep-2019"
"Organizational Behaviour","MGMT-191CE","48097","685.00","16-Sep-2019"
"Organizational Behaviour","MGMT-191CE","48097","685.00","13-Jan-2020"
"Organizational Behaviour","ADMN-220CE","48879","555.00","07-Jan-2019"
"Organizational Behaviour","ADMN-220CE","48879","555.00","07-Jan-2019"
"Organizational Behaviour","ADMN-220CE","48879","555.00","07-Jan-2019"
"Organizational Behaviour","ADMN-220CE","48879","555.00","07-Jan-2019"
"Organizational Behaviour","ADMN-220CE","48879","555.00","07-Jan-2019"
"Organizational Behaviour","ADMN-220CE","48879","595.00","09-Sep-2019"
"Organizational Behaviour","ADMN-220CE","48879","595.00","09-Sep-2019"
"Organizational Behaviour","ADMN-220CE","48879","595.00","09-Sep-2019"
"Organizational Behaviour","ADMN-220CE","48879","595.00","09-Sep-2019"
"Organizational Behaviour","ADMN-220CE","48879","595.00","09-Sep-2019"
"Organizational Behaviour","ADMN-220CE","48879","595.00","09-Sep-2019"
"Organizational Behaviour","ADMN-220CE","48879","595.00","09-Sep-2019"
"Organizational Behaviour","ADMN-220CE","48879","595.00","09-Sep-2019"
"Organizational Behaviour","ADMN-220CE","48879","595.00","06-Jan-2020"
"Organizational Behaviour","ADMN-220CE","48879","595.00","06-Jan-2020"
"Organizational Behaviour","ADMN-220CE","48879","595.00","06-Jan-2020"
"Organizational Behaviour","ADMN-220CE","48879","595.00","06-Jan-2020"
"Organizational Behaviour","ADMN-220CE","48879","595.00","06-Jan-2020"
"Organizational Behaviour","ADMN-220CE","48879","555.00","10-Sep-2018"
"Organizational Behaviour","ADMN-220CE","48879","555.00","10-Sep-2018"
"Organizational Behaviour","ADMN-220CE","48879","555.00","10-Sep-2018"
"Organizational Behaviour","ADMN-220CE","48879","555.00","10-Sep-2018"
"Organizational Behaviour","ADMN-220CE","48879","555.00","10-Sep-2018"
"Organizational Behaviour","ADMN-220CE","48879","555.00","10-Sep-2018"
"Organizational Behaviour","ADMN-220CE","48879","555.00","07-Jan-2019"
"Organizational Behaviour","ADMN-220CE","48879","555.00","07-Jan-2019"
"Organizational Behaviour","ADMN-220CE","39710","555.00","24-Apr-2019"
"Organizational Behaviour","ADMN-220CE","39710","555.00","24-Apr-2019"
"Organizational Behaviour","ADMN-220CE","39710","555.00","24-Apr-2019"
"Organizational Behaviour","ADMN-220CE","39710","555.00","10-Sep-2018"
"Organizational Behaviour","ADMN-220CE","39710","555.00","10-Sep-2018"
"Organizational Behaviour","ADMN-220CE","39710","555.00","10-Sep-2018"
"Organizational Behaviour","ADMN-220CE","39710","555.00","10-Sep-2018"
"Organizational Behaviour","ADMN-220CE","39710","595.00","09-Sep-2019"
"Organizational Behaviour","ADMN-220CE","39710","595.00","09-Sep-2019"
"Organizational Behaviour","ADMN-220CE","39710","595.00","09-Sep-2019"
"Organizational Behaviour","ADMN-220CE","39710","595.00","09-Sep-2019"
"Organizational Behaviour","ADMN-220CE","39710","595.00","09-Sep-2019"
"Organizational Behaviour","ADMN-220CE","39710","595.00","20-Apr-2020"
"Organizational Behaviour","ADMN-220CE","39710","595.00","20-Apr-2020"
"Organizational Behaviour","ADMN-220CE","39710","595.00","20-Apr-2020"
"Organizational Behaviour","ADMN-220CE","39710","595.00","20-Apr-2020"
"Organizational Behaviour","ADMN-220CE","39710","595.00","20-Apr-2020"
"Organizational Behaviour","ADMN-220CE","39710","595.00","20-Apr-2020"
"Organizational Behaviour","ADMN-220CE","39710","595.00","20-Apr-2020"
"Organizational Behaviour","ADMN-220CE","39710","595.00","20-Apr-2020"
"Organizational Behaviour","ADMN-220CE","39710","595.00","20-Apr-2020"
"Organizational Behaviour","ADMN-220CE","39710","595.00","20-Apr-2020"
"Organizational Behaviour","ADMN-220CE","39710","595.00","20-Apr-2020"
"Organizational Behaviour","ADMN-220CE","39710","595.00","20-Apr-2020"
"Organizational Behaviour","ADMN-220CE","39710","595.00","20-Apr-2020"
"Organizational Behaviour","ADMN-220CE","39710","595.00","20-Apr-2020"
"Organizational Behaviour","ADMN-220CE","39710","595.00","20-Apr-2020"
"Organizational Behaviour","ADMN-220CE","39710","595.00","20-Apr-2020"
"Organizational Behaviour","ADMN-220CE","39710","595.00","20-Apr-2020"
"Organizational Behaviour","ADMN-220CE","39710","595.00","20-Apr-2020"
"Organizational Behaviour","ADMN-220CE","39710","595.00","20-Apr-2020"
"Organizational Behaviour","ADMN-220CE","39710","595.00","20-Apr-2020"
"Organizational Behaviour","ADMN-220CE","39710","595.00","20-Apr-2020"
"Organizational Behaviour","ADMN-220CE","39710","595.00","20-Apr-2020"
